customer_id,region,signup_days_ago,loyalty_score
1794,North,496,0.29047238868092085
1795,South,458,0.28751283341245654
1796,West,637,0.27546604421633114
1797,West,618,0.08130801968056052
1798,North,473,0.1762805814812865
1799,West,389,0.3682738630476329
1800,North,717,0.11174359046034643
1801,West,362,0.3952905460526702
1802,West,410,0.3559836086444061
1803,West,394,0.19955057259140793
1804,North,330,0.26993802886665236
1805,East,577,0.23462751767459364
1806,South,583,0.30010316471842646
1807,East,812,0.10862818457781073
1808,Central,416,0.29722035835323407
1809,North,691,0.37267481853518775
1810,East,293,0.29323825790309765
1811,North,867,0.2283722041285596
1812,East,824,0.2760874272891693
1813,East,544,0.24589295350587517
1814,East,659,0.49280573171682623
1815,West,534,0.2704567579229722
1816,Central,201,0.2727166141635703
1817,West,848,0.3997591730117084
1818,Central,673,0.15141205811125086
1819,North,395,0.19503360551591623
1820,Central,249,0.21842588373974664
1821,South,611,0.5282400274579102
1822,North,405,0.29622530080390413
1823,East,750,0.22122724470120816
1824,South,219,0.18571312671146564
1825,West,483,0.18900947741303553
1826,North,128,0.12703283533914242
1827,East,650,0.2914372514761775
1828,South,377,0.26252462203005167
1829,North,197,0.08135587364959447
1830,Central,512,0.5265805398767784
1831,East,527,0.22647685679201102
1832,South,292,0.4117341820120272
1833,West,847,0.19328377980207137
1834,Central,95,0.3596176587740096
1835,East,319,0.05610263377596298
1836,North,247,0.36941401609198765
1837,Central,835,0.38601463484730364
1838,South,243,0.16535194018528288
1839,North,221,0.1317426906468964
1840,North,543,0.235785469436932
1841,North,256,0.3028277984051723
1842,Central,275,0.1911378859644166
1843,Central,243,0.05265612187621157
1844,East,494,0.18107060470248168
1845,West,681,0.2226782453701685
1846,Central,439,0.2591856498359095
1847,East,804,0.31989679010542976
1848,West,261,0.39981988690470016
1849,Central,765,0.6066298001609597
1850,North,674,0.27559453523018945
1851,North,94,0.4028121043490069
1852,West,610,0.12880556238691185
1853,West,893,0.10483348965955776
1854,North,621,0.4698686149474643
1855,South,254,0.148387395819719
1856,West,407,0.3866340052729439
1857,East,786,0.027264846866442035
1858,Central,305,0.4918714970204722
1859,Central,443,0.07497247219610428
1860,East,543,0.4512624000888989
1861,West,750,0.22829123706720755
1862,West,864,0.37765254762226
1863,North,643,0.2692845597666664
1864,East,407,0.29399202493453835
1865,East,387,0.19387459533360282
1866,Central,608,0.36010992568106553
1867,Central,94,0.576852496240368
1868,North,414,0.39681413567580204
1869,Central,339,0.17393734615772982
1870,West,841,0.37595438563553796
1871,North,774,0.1314730018447438
1872,South,260,0.13457602876715985
1873,Central,600,0.2320217660914547
1874,South,428,0.22149550301897494
1875,West,752,0.2543486947269937
1876,East,459,0.3000262814701066
1877,East,588,0.4074451974535771
1878,East,663,0.27628240397440373
1879,East,746,0.4397805330725916
1880,Central,657,0.5964953674874905
1881,South,288,0.4449323754759303
1882,North,673,0.3327517753288364
1883,South,305,0.2557375881332267
1884,West,667,0.5274463842181656
1885,East,856,0.2715639710565759
1886,West,438,0.34860181396742834
1887,South,806,0.44855646909179114
1888,East,165,0.20182622879249984
1889,Central,399,0.07125607019946759
1890,East,787,0.28672276569192506
1891,West,665,0.3527048433055007
1892,West,312,0.2615505724782333
1893,West,465,0.6433121964147723
1894,South,125,0.285099793684267
1895,West,740,0.4301568998822709
1896,South,142,0.3314156863395671
1897,South,520,0.08213455814507263
1898,East,460,0.07773649574238556
1899,South,567,0.5235148855029523
1900,North,400,0.2995596696924222
1901,West,104,0.24330443310495023
1902,East,607,0.26457834586263373
1903,North,808,0.1990460478835828
1904,South,562,0.4696419684188244
1905,West,67,0.43308676216017555
1906,East,123,0.19656681419567912
1907,West,268,0.3396111226986719
1908,East,288,0.49484748924715344
1909,Central,136,0.31394460763903814
1910,North,809,0.09787036542150747
1911,West,671,0.30676110809266705
1912,South,697,0.18649504941870532
1913,South,868,0.5076079567341106
1914,Central,787,0.5113009885675063
1915,Central,178,0.44240834060347617
1916,North,49,0.29355229833256136
1917,North,664,0.23329892706765273
1918,Central,823,0.5925104421124822
1919,North,639,0.060184831321890994
1920,Central,779,0.1845891878681881
1921,South,559,0.28623477148662246
1922,South,423,0.3727702885378494
1923,North,143,0.25631404243104783
1924,East,616,0.31598422340148846
1925,North,283,0.0935550710621536
1926,East,266,0.26146287223225095
1927,Central,791,0.6132135114182079
1928,South,602,0.5625398738410241
1929,West,417,0.35367989980221004
1930,North,724,0.12403191301586143
1931,West,667,0.19719409868999963
1932,South,450,0.16277054465829752
1933,West,880,0.3065987361084657
1934,West,54,0.18456007264680818
1935,Central,459,0.10035919128678275
1936,Central,392,0.287837112173756
1937,South,136,0.5507183386207232
1938,North,660,0.10997326792476274
1939,North,117,0.424889249603624
1940,West,642,0.30679404714419345
1941,North,686,0.5642370024556094
1942,West,453,0.10292004037843983
1943,Central,242,0.2554897858351568
1944,North,887,0.5077073977678382
1945,South,643,0.37803747405726795
1946,East,131,0.3207600847309711
1947,East,670,0.1995221377505309
1948,East,167,0.5884279008208291
1949,North,572,0.3533438237136542
1950,Central,254,0.4294339197020823
1951,West,582,0.5003193353390223
1952,North,729,0.36893578655250914
1953,North,711,0.5011708966743733
1954,West,693,0.2741064077823934
1955,North,645,0.5089219711097918
1956,Central,702,0.06541359221196558
1957,East,815,0.5416570391036943
1958,Central,795,0.10844207930200198
1959,West,701,0.2690176772743315
1960,Central,415,0.6714505310284375
1961,West,285,0.15787747120982074
1962,East,307,0.5502666014077278
1963,North,563,0.21416355698082606
1964,West,552,0.15670633260722727
1965,East,401,0.28656791691419886
1966,East,386,0.31994016156346505
1967,East,660,0.2966880727326032
1968,South,485,0.14827151295851346
1969,South,46,0.4127975267334736
1970,North,151,0.23673459807606817
1971,South,318,0.21595239524162207
1972,East,374,0.4537991509394592
1973,Central,667,0.5577962340734803
1974,East,441,0.41769156288032855
1975,Central,401,0.1856058121071143
1976,Central,106,0.4694456261593743
1977,North,83,0.13241331842034687
1978,East,895,0.08190412154837626
1979,South,779,0.08942412323776257
1980,Central,62,0.14004175567259802
1981,East,424,0.32698861573663035
1982,North,829,0.46974947727018496
1983,North,649,0.17697272090486005
1984,West,99,0.472109857103054
1985,North,403,0.053689093476260594
1986,South,777,0.4080316479890009
1987,Central,290,0.1740862691366849
1988,North,506,0.2244842038278317
1989,West,310,0.27234761384071193
1990,West,200,0.30244138536599413
1991,South,778,0.3164331237740721
1992,North,231,0.13668535868102896
1993,North,537,0.2874125719879194
1994,Central,335,0.15210382015910826
1995,West,563,0.08771897898165734
1996,South,720,0.2958377174562188
1997,Central,510,0.2685990314432937
1998,North,158,0.06869735107982342
1999,North,280,0.13791714275682432
2000,North,240,0.06513646356936362
2001,West,629,0.5326662292935297
2002,South,632,0.09810809642654951
2003,West,154,0.2720679343455522
2004,South,564,0.2560639391701059
2005,West,433,0.49794019061427996
2006,West,396,0.04594135924425566
2007,South,776,0.554826917894814
2008,North,82,0.4329908298729127
2009,West,661,0.32703985551026743
2010,South,515,0.3360979738199209
2011,North,254,0.318276588391075
2012,West,229,0.10721331900677579
2013,East,172,0.26585683825651446
2014,West,562,0.39479409831862283
2015,South,599,0.38964118206526516
2016,South,268,0.2557212341709215
2017,West,361,0.21366075456692285
2018,West,882,0.20544969979920014
2019,South,643,0.056880000403417015
2020,East,543,0.3446246756169921
2021,North,133,0.09952148845308822
2022,East,527,0.15212017082323265
2023,Central,372,0.0376524640999464
2024,North,757,0.11205672461153944
2025,East,197,0.1779543838135761
2026,North,894,0.08509023599469029
2027,South,849,0.5009942156088779
2028,West,707,0.04374015629373077
2029,East,465,0.17985582736043798
2030,North,546,0.10225892536044241
2031,East,818,0.23591522033677476
2032,North,781,0.3258188917672185
2033,South,733,0.2668966333866512
2034,West,187,0.3795379597488886
2035,South,384,0.5576565754809855
2036,East,694,0.04522662022168363
2037,East,138,0.28459592967788455
2038,Central,621,0.5812525177616716
2039,North,341,0.11987912748069769
2040,East,520,0.18089936038984955
2041,North,828,0.17960121813494762
2042,North,784,0.26066779878014956
2043,South,349,0.1360842071921734
2044,West,647,0.3051235376385552
2045,North,39,0.25047769879562376
2046,Central,653,0.40504835989685267
2047,East,149,0.2730818020626403
2048,Central,821,0.5982255296093778
2049,South,289,0.1370903553632588
2050,South,638,0.5155834880724532
2051,West,609,0.08348835152247425
2052,South,252,0.14772027566771764
2053,East,759,0.3419687937088217
2054,West,189,0.14132998009777717
2055,West,813,0.3171899707349489
2056,Central,476,0.17310014909573468
2057,North,435,0.09134098925043461
2058,West,234,0.26582383612356497
2059,West,37,0.08173359473497786
2060,West,638,0.2067751411460874
2061,East,667,0.1907736585866729
2062,West,763,0.484833409502867
2063,Central,868,0.253179560058904
2064,South,283,0.5057379713406828
2065,North,523,0.14921792243659715
2066,North,824,0.5591904981683342
2067,North,523,0.33082565651094975
2068,West,679,0.16083621023704692
2069,South,650,0.16593391270028715
2070,South,889,0.27248094073127177
2071,Central,326,0.36373445645897223
2072,Central,202,0.12656338843483383
2073,East,826,0.5270255597153674
2074,East,431,0.1045766635246662
2075,South,198,0.06593438826263674
2076,East,587,0.1473731414965748
2077,South,770,0.6174183510966746
2078,North,693,0.19918095044329873
2079,West,322,0.2268319196027684
2080,East,823,0.4178077176677738
2081,South,65,0.25903676905266937
2082,West,805,0.49219677602963435
2083,East,189,0.12671154185009392
2084,South,235,0.4826716450748151
2085,South,303,0.34365547725896833
2086,North,397,0.009571012108475002
2087,East,71,0.30635770082531905
2088,South,654,0.18981443110493137
2089,North,144,0.273382228134708
2090,West,145,0.11922607406610672
2091,West,34,0.45901308079770003
2092,East,864,0.5559749583333204
2093,Central,71,0.13482852582381288
2094,East,679,0.361194301335466
2095,North,581,0.2544382886290111
2096,East,751,0.172664065903784
2097,South,421,0.2731054760265914
2098,East,819,0.26895087254318784
2099,Central,440,0.20106413174943186
2100,South,184,0.4770538082529993
2101,North,814,0.27577480460787157
2102,North,397,0.38778609095282635
2103,Central,35,0.3037350001890127
2104,North,596,0.1542904964019108
2105,Central,309,0.34867791560183814
2106,North,745,0.24466909674137444
2107,West,163,0.5351648370365738
2108,South,672,0.40624916762399543
2109,South,752,0.6413951273827283
2110,North,135,0.55443809141876
2111,North,538,0.17092624918403754
2112,North,591,0.14286011562723525
2113,North,832,0.06777460714547431
2114,East,285,0.15191079108823663
2115,East,453,0.2961042517366174
2116,South,383,0.27539914927411474
2117,West,355,0.105723826672072
2118,West,894,0.28459195407091203
2119,Central,600,0.31105116777551717
2120,East,166,0.26342912963667653
2121,South,781,0.1427963533264907
2122,Central,120,0.48238000251766394
2123,Central,792,0.24867440508722927
2124,Central,385,0.22314211010334672
2125,West,618,0.12353064492166498
2126,West,781,0.670750806400234
2127,Central,788,0.33279203587484785
2128,East,171,0.15722555778590797
2129,North,382,0.27297850084133
2130,Central,99,0.332316147898867
2131,Central,589,0.249755983175862
2132,North,394,0.35762041270795497
2133,North,898,0.13490366539620294
2134,Central,580,0.18633949269345404
2135,South,411,0.3254878624658934
2136,West,164,0.5099318521785945
2137,North,280,0.17278747268522304
2138,North,729,0.3141647645687604
2139,West,154,0.389302799506459
2140,Central,765,0.28724712272280156
2141,East,553,0.11718721950182172
2142,North,484,0.7328807932229028
2143,South,444,0.1345683829932146
2144,North,56,0.2874989265822697
2145,Central,226,0.15262004475599883
2146,South,479,0.24019538432438575
2147,Central,452,0.2503851879368407
2148,Central,216,0.12033320183677504
2149,East,728,0.10133609621562317
2150,North,418,0.18407452045253173
2151,Central,367,0.23853933327049837
2152,North,690,0.44306068637180784
2153,Central,159,0.14727025448194778
2154,South,77,0.22104710284238882
2155,South,310,0.20490299237764453
2156,South,30,0.2728548927872483
2157,South,352,0.46705320803355493
2158,West,146,0.35331162647737174
2159,East,603,0.20439361971089526
2160,South,69,0.4026458474434652
2161,East,209,0.08749752466258982
2162,South,256,0.19543126085248907
2163,Central,548,0.36579519364618773
2164,Central,381,0.33853882326746565
2165,West,698,0.19022177500194581
2166,Central,708,0.18652781871514074
2167,South,365,0.08399984101561103
2168,North,56,0.26692501820633013
2169,North,865,0.11000177574288122
2170,Central,335,0.14239116904308216
2171,South,497,0.27777233112064104
2172,Central,838,0.6236029450872055
2173,East,597,0.32520716447869363
2174,North,531,0.2744571540139887
2175,East,325,0.05674732928825988
2176,East,749,0.20073999784907146
2177,East,199,0.6653082915560335
2178,Central,450,0.23929477634621965
2179,West,334,0.4258200938941614
2180,South,114,0.2756834634840527
2181,West,271,0.328788808100466
2182,South,192,0.4257576715804327
2183,Central,108,0.41319619614439596
2184,South,689,0.026442121437618062
2185,West,648,0.028489208784384164
2186,South,781,0.19851693871059126
2187,North,56,0.5315932705168266
2188,West,436,0.34090293814404277
2189,South,604,0.2921131867346381
2190,West,458,0.19074957958120312
2191,East,52,0.17288639945548362
2192,North,421,0.10426274700086936
2193,North,138,0.7143407459487037
2194,West,45,0.1960671861451759
2195,East,665,0.12503489543328483
2196,East,113,0.20602891011206995
2197,North,290,0.4803497322013459
2198,South,892,0.4282850293805042
2199,West,854,0.5416989267494781
2200,Central,66,0.19155067755200722
2201,East,378,0.39449004745119204
2202,East,333,0.1947473482046338
2203,East,571,0.33762407695460633
2204,West,630,0.08483465941743451
2205,West,95,0.38079880372057184
2206,South,399,0.6889986403243873
2207,West,273,0.16762588838543993
2208,South,884,0.08998364366258013
2209,North,283,0.755812198771237
2210,North,58,0.4326578059166095
2211,North,572,0.32588250216305187
2212,South,790,0.5567062034819426
2213,North,744,0.47289215176129695
2214,North,147,0.19214248720462443
2215,North,675,0.11241566654203752
2216,North,208,0.47244769191123653
2217,South,155,0.12781301247173743
2218,Central,489,0.14963381689560737
2219,East,730,0.5933952712753867
2220,North,788,0.13816528966183791
2221,South,568,0.257233693004625
2222,East,390,0.5664007389549061
2223,North,539,0.058194305769238015
2224,South,285,0.5542991672664763
2225,South,147,0.0579462537414314
2226,East,379,0.19868865863755486
2227,West,177,0.09134056401227746
2228,East,112,0.24958934029782737
2229,North,680,0.25140549235037357
2230,North,759,0.0961037223050075
2231,Central,681,0.2941057372299546
2232,West,826,0.11110941769253348
2233,West,451,0.328525508770631
2234,Central,617,0.1394159096635105
2235,East,206,0.32217908240828036
2236,North,416,0.08093630682163501
2237,West,117,0.2545435129272722
2238,North,564,0.1346305794872382
2239,West,409,0.18796266990169697
2240,South,510,0.3193603514328672
2241,North,773,0.11117016864749016
2242,North,74,0.031260965882279806
2243,South,417,0.025790849755499494
2244,East,373,0.2526310238508193
2245,North,673,0.4274815087088934
2246,North,601,0.4631613836052388
2247,South,656,0.46749056029320296
2248,West,767,0.1889168586403434
2249,West,289,0.6923606639294246
2250,West,342,0.5398409302331899
2251,East,331,0.5339423741601305
2252,East,742,0.14869427148658604
2253,South,434,0.44902187004992516
2254,North,688,0.30452527707974053
2255,North,243,0.16957654395608793
2256,Central,838,0.5653059441406778
2257,East,450,0.1028693428997993
2258,North,890,0.10571613442356635
2259,East,418,0.34980437920984375
2260,South,66,0.14403502122468428
2261,East,258,0.1824229865560698
2262,West,410,0.18086868169909515
2263,West,145,0.40372653758750904
2264,West,702,0.620852207120684
2265,Central,333,0.3382717590361735
2266,South,746,0.27500585982478293
2267,West,868,0.2544206049231639
2268,Central,102,0.25557774560285085
2269,South,272,0.3547984827296009
2270,West,557,0.06844286033077579
2271,Central,782,0.203692877699615
2272,West,811,0.11866450626538533
2273,North,199,0.21836924272761976
2274,South,227,0.32413021823809096
2275,West,202,0.299827875819074
2276,Central,332,0.5748492044415168
2277,North,562,0.4210369233217316
2278,South,373,0.03313340512988434
2279,South,661,0.32892744372963906
2280,East,373,0.5082218009520202
2281,West,543,0.38006752822529705
2282,East,518,0.4747322819998906
2283,East,250,0.3707886279408423
2284,West,82,0.46797936685216407
2285,East,222,0.31886149959151094
2286,West,707,0.3078005177914541
2287,North,679,0.379804558372128
2288,North,136,0.18614030129980963
2289,Central,364,0.15009074211235984
2290,East,737,0.29012303414177726
2291,South,732,0.2042497368918171
2292,East,44,0.4704611224295312
2293,West,713,0.6069404578920043
2294,North,714,0.1260562137348803
2295,East,131,0.04074480918597315
2296,North,339,0.125007033165925
2297,Central,76,0.18155493043299342
2298,East,600,0.5628422804709456
2299,West,779,0.49010497221182003
2300,West,185,0.10894758336559121
2301,West,336,0.4311178824223338
2302,South,497,0.19278074066714426
2303,North,92,0.18791856091687548
2304,Central,290,0.1765917709656768
2305,Central,219,0.28079620266981126
2306,Central,33,0.3545059054504649
2307,Central,611,0.2833313738688373
2308,East,660,0.20453254500987011
2309,East,100,0.7436724674741001
2310,West,144,0.5250541451448095
2311,North,91,0.4731300010610467
2312,West,847,0.43521119835255667
2313,West,525,0.25776655733677084
2314,East,503,0.20115175621183323
2315,South,104,0.5513359506408874
2316,West,31,0.3857397582622571
2317,Central,837,0.049943767932537166
2318,North,852,0.12337820763522737
2319,South,503,0.4984275052031665
2320,West,145,0.2278530115392703
2321,Central,55,0.4643612359732406
2322,West,755,0.24963276640369605
2323,East,490,0.3830636085753368
2324,North,316,0.1661926161493903
2325,East,40,0.3515327672358562
2326,Central,524,0.05920236192368741
2327,South,793,0.4723407251495017
2328,South,757,0.3760114408509201
2329,South,666,0.41237559913949484
2330,South,73,0.12567216643161522
2331,South,688,0.35835646222527734
2332,West,621,0.2395640190210905
2333,East,760,0.1504264673979908
2334,West,159,0.32973356408278354
2335,East,780,0.12440022563934963
2336,Central,653,0.23460587699351956
2337,North,695,0.03951349715539094
2338,North,169,0.4788729104240685
2339,South,774,0.25517767663050234
2340,Central,49,0.21724725518404983
2341,West,223,0.33447356072086754
2342,West,165,0.4552900684957849
2343,South,231,0.10718207884031851
2344,South,574,0.39499794339108324
2345,Central,835,0.13256310944594446
2346,East,887,0.33153616850258016
2347,West,124,0.11072937076354403
2348,West,874,0.061642765721612355
2349,West,124,0.1172317530234234
2350,South,678,0.1609710511796094
2351,South,189,0.3689916254264021
2352,North,747,0.21206247521473545
2353,Central,333,0.4095538860997781
2354,Central,790,0.1972253800235591
2355,South,501,0.1795316268292681
2356,Central,489,0.4705537419372243
2357,North,413,0.07816855115561164
2358,North,228,0.25708790326672776
2359,North,478,0.14303663327419844
2360,Central,605,0.3068809216519683
2361,North,151,0.47633558381707886
2362,North,153,0.33951927027715867
2363,North,401,0.18229412406416706
2364,South,754,0.07945789905146355
2365,East,337,0.2574158497674445
2366,South,388,0.4543581368836427
2367,West,864,0.23750850821275138
2368,Central,261,0.21653773075981836
2369,South,348,0.2514363486266864
2370,Central,763,0.5001587831696954
2371,West,480,0.08129834340198362
2372,Central,126,0.42616782073493115
2373,North,216,0.5643017598379273
2374,Central,878,0.6120273290881078
2375,East,735,0.31867676563494596
2376,North,856,0.16622108221736573
2377,West,447,0.46774841460299427
2378,South,559,0.18075117226989035
2379,West,149,0.0197489853386903
2380,West,649,0.3208475983330259
2381,East,525,0.22240928054868322
2382,North,62,0.6294616689170532
2383,Central,766,0.13013303232348922
2384,North,410,0.15779724752735738
2385,Central,894,0.602134808347755
2386,West,799,0.23561907054607165
2387,North,395,0.3506915416262932
2388,East,40,0.4644237885733534
2389,Central,157,0.15201250166449243
2390,Central,282,0.3574479685810016
2391,North,288,0.2281685973944332
2392,North,337,0.2840404019842641
2393,North,860,0.4224125443175067
2394,West,617,0.2662322691596202
2395,North,196,0.38304310615929565
2396,North,643,0.35221925037895824
2397,South,79,0.2819178506214718
2398,Central,86,0.18899758971146985
2399,South,590,0.31082755444579824
2400,West,219,0.2695796966485079
2401,North,410,0.25333762378235053
2402,West,748,0.38520000458417974
2403,East,368,0.36794851638120335
2404,Central,196,0.2638751108836034
2405,West,899,0.15537926880415068
2406,North,279,0.2589031066086031
2407,South,603,0.4783126415375124
2408,North,171,0.3516003969945784
2409,South,170,0.4765055961434757
2410,Central,686,0.6930461415184365
2411,East,811,0.2767838653103981
2412,Central,53,0.33691240347865337
2413,North,878,0.22473766133803794
2414,Central,292,0.6530340237718656
2415,Central,887,0.7140030356112561
2416,West,493,0.2519328465933111
2417,North,696,0.16958111382952662
2418,Central,35,0.16293960130786386
2419,Central,167,0.337353836323143
2420,North,859,0.24063765523008832
2421,Central,173,0.373495784437326
2422,Central,786,0.23623423751992179
2423,North,132,0.26210853596758016
2424,South,593,0.41653601967474546
2425,South,353,0.4017223293974147
2426,East,412,0.3582889931993938
2427,Central,648,0.6201064872448602
2428,Central,165,0.24502180028842738
2429,North,329,0.27246195326918504
2430,East,511,0.09556836430846179
2431,East,343,0.30143549860176233
2432,East,238,0.22112013535082292
2433,West,68,0.12718193821563298
2434,West,585,0.4203275211766985
2435,South,84,0.34280410347808044
2436,South,156,0.7825201300352898
2437,Central,236,0.5859390023447821
2438,South,653,0.03949656612967391
2439,East,136,0.38645668928496735
2440,Central,310,0.2454546923864548
2441,Central,94,0.05473598925461194
2442,West,466,0.16060231127039706
2443,South,187,0.24304476962213425
2444,West,170,0.6130223193603329
2445,West,308,0.23218141635308556
2446,South,252,0.1826949789604272
2447,North,72,0.05476574733851564
2448,South,421,0.13025632589507186
2449,East,467,0.24284187986141992
2450,Central,428,0.378525598350105
2451,West,414,0.08928658229878327
2452,North,899,0.28029172542921255
2453,South,269,0.4139331632024584
2454,East,321,0.10024829965002509
2455,East,474,0.37610305070592087
2456,North,103,0.2757686591750084
2457,Central,890,0.23665845333827434
2458,Central,486,0.1773082490307237
2459,Central,635,0.1802333239557305
2460,East,309,0.5413229128319961
2461,Central,631,0.3297648510465622
2462,West,793,0.6086222447154348
2463,East,533,0.3495955686110265
2464,North,212,0.14883937426044813
2465,North,625,0.46264143080604053
2466,South,774,0.40649738514999184
2467,Central,633,0.570610015435897
2468,West,607,0.29872796727188006
2469,Central,433,0.5544867135367606
2470,East,193,0.16770018648058552
2471,North,655,0.13835708814309497
2472,East,382,0.3914012299335162
2473,North,230,0.18869889521158234
2474,Central,458,0.5417061427023525
2475,South,49,0.09838268194740662
2476,North,483,0.09603869592885188
2477,East,506,0.21119496354774225
2478,West,375,0.0813286244199127
2479,East,641,0.30331136285386184
2480,North,538,0.1915102301431076
2481,West,348,0.08216483453979838
2482,North,653,0.019319663460921593
2483,West,131,0.18124280108086188
2484,West,470,0.0061471149847966335
2485,North,152,0.1531788943787405
2486,East,554,0.3726029833805014
2487,North,45,0.38032886113859676
2488,South,777,0.47355978313234387
2489,West,57,0.25236972836121613
2490,South,463,0.40487032845202103
2491,North,609,0.09060101674729135
2492,West,392,0.31274322376476804
2493,West,217,0.38650596876105614
2494,Central,245,0.1779734521562002
2495,Central,763,0.4145335114062146
2496,East,144,0.2371026404762218
2497,South,648,0.2573231455158791
2498,East,284,0.042055205901087474
2499,West,40,0.41778048726295175
2500,East,383,0.4277304507494912
2501,Central,112,0.22775990873297702
2502,West,694,0.48676119964112613
2503,South,699,0.14363216278601237
2504,West,219,0.43469129494917974
2505,North,702,0.18390132667180187
2506,Central,640,0.3980153826571246
2507,South,618,0.14542501572876074
2508,West,98,0.16350642179325892
2509,West,141,0.07225298286145271
2510,North,167,0.2053686733230948
2511,West,741,0.6170530400468528
2512,South,313,0.06561144601868756
2513,South,490,0.05499954257322733
2514,North,438,0.5047621553744802
2515,West,899,0.47646846786440533
2516,Central,187,0.2201637266379774
2517,North,707,0.0566772844330703
2518,West,127,0.14356755395456497
2519,Central,880,0.18491096663052628
2520,North,522,0.259896306803786
2521,Central,259,0.2634275447984425
2522,North,388,0.08630230258264214
2523,Central,663,0.4878277524210892
2524,East,391,0.21424308560761082
2525,Central,88,0.16515927705077993
2526,South,297,0.15745982302907727
2527,South,826,0.06880460292885923
2528,Central,352,0.4809146074721932
2529,West,456,0.09312484634500737
2530,West,190,0.23266031744132423
2531,West,53,0.44180135189554126
2532,West,265,0.0724884301638281
2533,North,785,0.24264774499547462
2534,North,501,0.2826193879955043
2535,North,358,0.23042975297830337
2536,North,484,0.33050007979119655
2537,Central,736,0.14346876045121187
2538,South,818,0.2174412142052002
2539,East,306,0.3728935971829428
2540,North,754,0.3419979291106977
2541,Central,727,0.22098525259620483
2542,North,36,0.3060952276417358
2543,North,807,0.11104381058621157
2544,West,229,0.28193526032296334
2545,North,696,0.2539654690785062
2546,West,802,0.7464343290038182
2547,South,529,0.08295266619593507
2548,West,303,0.42879147196775785
2549,North,774,0.37063427482922845
2550,South,445,0.04596287704383176
2551,East,698,0.26889056533399747
2552,West,617,0.4845218111084939
2553,Central,309,0.2954428851360121
2554,South,502,0.5175483064909648
2555,West,204,0.36736920316058347
2556,North,34,0.23744373191417031
2557,West,629,0.02215924619249389
2558,Central,209,0.40618112488121716
2559,North,481,0.3761966184741876
2560,North,117,0.6428624632557397
2561,West,599,0.5318111675018805
2562,Central,175,0.19101685688199424
2563,West,246,0.40897891376956
2564,East,158,0.30211218450933436
2565,West,827,0.17478909515465466
2566,South,571,0.2647868659739844
2567,Central,609,0.33068380151099297
2568,Central,383,0.1782024913279482
2569,Central,776,0.39589990914837914
2570,Central,87,0.2800405738981606
2571,Central,389,0.5369820431747213
2572,North,101,0.25626588636258835
2573,Central,636,0.08994199982567165
2574,South,856,0.3247057306063392
2575,South,696,0.38125958288623574
2576,South,164,0.1947739022655988
2577,South,715,0.30163340676801637
2578,East,250,0.11484735285645413
2579,East,333,0.21444807144378178
2580,North,529,0.168423560605683
2581,South,424,0.2506412100945356
2582,South,192,0.3354570019142997
2583,West,491,0.6202782539966126
2584,East,201,0.07696337817201293
2585,West,654,0.6712258585479887
2586,West,93,0.24019558182919976
2587,West,734,0.16038921353914526
2588,South,883,0.49455551238480117
2589,East,679,0.5470968709034669
2590,East,557,0.6069991310602684
2591,North,413,0.6017031392303575
2592,Central,490,0.059735156701973574
2593,North,475,0.34456863892866757
2594,Central,803,0.3003692686507166
2595,North,140,0.4639829055763285
2596,West,547,0.258851917562462
2597,South,508,0.35480019036360644
2598,Central,258,0.1423184280751722
2599,Central,389,0.44769509941036356
2600,North,440,0.016786106596429227
2601,North,60,0.18592036131037207
2602,West,445,0.12291450063662095
2603,North,178,0.32044528366238634
2604,North,376,0.07333794075794424
2605,Central,272,0.10362151958316414
2606,West,685,0.1653422230947371
2607,North,865,0.37483181564790696
2608,East,125,0.3288151285127298
2609,North,253,0.3032451270493472
2610,West,168,0.24227424775327475
2611,North,450,0.551328520267954
2612,South,353,0.22433385806751543
2613,South,425,0.4938279356295961
2614,Central,91,0.1670737335215334
2615,North,787,0.34606258841472415
2616,West,889,0.17892767357133774
2617,East,823,0.46799288204758155
2618,West,461,0.3889694491956179
2619,North,610,0.5130378507092311
2620,Central,73,0.13399027738070624
2621,Central,561,0.19383306536741138
2622,North,558,0.1533859792146235
2623,South,669,0.06782994586031205
2624,Central,709,0.10052726959603948
2625,East,30,0.27677929994354705
2626,Central,384,0.177550270632701
2627,Central,452,0.27390245028562554
2628,South,448,0.19498851969201456
2629,North,507,0.16512130461730953
2630,South,639,0.31129639276669324
2631,East,540,0.1619747902808307
2632,East,233,0.18356508518946496
2633,West,607,0.08226044152653257
2634,East,549,0.15560527662446402
2635,West,203,0.35151253036250424
2636,North,578,0.42415887100891314
2637,East,483,0.3615611233941836
2638,North,730,0.4681336482089332
2639,North,370,0.04674567473338472
2640,South,805,0.19606155740083947
2641,Central,496,0.11408785215966886
2642,South,848,0.16647025369979557
2643,South,118,0.03219918096921585
2644,West,139,0.14921000746581295
2645,West,219,0.2365283560273788
2646,East,740,0.3064697586888108
2647,South,470,0.3663338017661592
2648,South,617,0.142348755708417
2649,North,46,0.49471138575760737
2650,South,352,0.5646763783460078
2651,North,337,0.6180923466457131
2652,West,832,0.561713096657547
2653,Central,121,0.25057208345785864
2654,South,778,0.2274745156217534
2655,South,350,0.09084710105505522
2656,Central,703,0.3959431413325833
2657,East,283,0.27703786156257076
2658,West,80,0.5865519937715634
2659,Central,621,0.1548793416078528
