session_id,campaign,converted
2633,A_flat10,0
2634,A_flat10,0
2635,A_flat10,0
2636,A_flat10,0
2637,A_flat10,0
2638,A_flat10,0
2639,A_flat10,0
2640,A_flat10,0
2641,A_flat10,0
2642,A_flat10,0
2643,A_flat10,0
2644,A_flat10,0
2645,A_flat10,0
2646,A_flat10,0
2647,A_flat10,0
2648,A_flat10,0
2649,A_flat10,0
2650,A_flat10,0
2651,A_flat10,0
2652,A_flat10,0
2653,A_flat10,0
2654,A_flat10,0
2655,A_flat10,1
2656,A_flat10,0
2657,A_flat10,0
2658,A_flat10,0
2659,A_flat10,0
2660,A_flat10,0
2661,A_flat10,0
2662,A_flat10,0
2663,A_flat10,0
2664,A_flat10,0
2665,A_flat10,0
2666,A_flat10,0
2667,A_flat10,0
2668,A_flat10,0
2669,A_flat10,0
2670,A_flat10,0
2671,A_flat10,0
2672,A_flat10,0
2673,A_flat10,0
2674,A_flat10,0
2675,A_flat10,0
2676,A_flat10,1
2677,A_flat10,0
2678,A_flat10,0
2679,A_flat10,0
2680,A_flat10,0
2681,A_flat10,0
2682,A_flat10,0
2683,A_flat10,0
2684,A_flat10,0
2685,A_flat10,0
2686,A_flat10,1
2687,A_flat10,0
2688,A_flat10,1
2689,A_flat10,0
2690,A_flat10,0
2691,A_flat10,0
2692,A_flat10,0
2693,A_flat10,0
2694,A_flat10,0
2695,A_flat10,0
2696,A_flat10,0
2697,A_flat10,0
2698,A_flat10,0
2699,A_flat10,0
2700,A_flat10,0
2701,A_flat10,0
2702,A_flat10,0
2703,A_flat10,0
2704,A_flat10,0
2705,A_flat10,0
2706,A_flat10,0
2707,A_flat10,0
2708,A_flat10,0
2709,A_flat10,0
2710,A_flat10,0
2711,A_flat10,0
2712,A_flat10,0
2713,A_flat10,0
2714,A_flat10,0
2715,A_flat10,0
2716,A_flat10,0
2717,A_flat10,0
2718,A_flat10,0
2719,A_flat10,0
2720,A_flat10,0
2721,A_flat10,0
2722,A_flat10,0
2723,A_flat10,0
2724,A_flat10,0
2725,A_flat10,0
2726,A_flat10,0
2727,A_flat10,0
2728,A_flat10,0
2729,A_flat10,0
2730,A_flat10,0
2731,A_flat10,0
2732,A_flat10,0
2733,A_flat10,0
2734,A_flat10,0
2735,A_flat10,0
2736,A_flat10,1
2737,A_flat10,0
2738,A_flat10,0
2739,A_flat10,0
2740,A_flat10,0
2741,A_flat10,0
2742,A_flat10,0
2743,A_flat10,1
2744,A_flat10,1
2745,A_flat10,0
2746,A_flat10,0
2747,A_flat10,0
2748,A_flat10,1
2749,A_flat10,0
2750,A_flat10,0
2751,A_flat10,0
2752,A_flat10,0
2753,A_flat10,1
2754,A_flat10,0
2755,A_flat10,0
2756,A_flat10,0
2757,A_flat10,1
2758,A_flat10,1
2759,A_flat10,0
2760,A_flat10,0
2761,A_flat10,0
2762,A_flat10,0
2763,A_flat10,1
2764,A_flat10,0
2765,A_flat10,0
2766,A_flat10,0
2767,A_flat10,0
2768,A_flat10,0
2769,A_flat10,0
2770,A_flat10,0
2771,A_flat10,0
2772,A_flat10,0
2773,A_flat10,0
2774,A_flat10,0
2775,A_flat10,0
2776,A_flat10,0
2777,A_flat10,0
2778,A_flat10,0
2779,A_flat10,0
2780,A_flat10,0
2781,A_flat10,0
2782,A_flat10,0
2783,A_flat10,0
2784,A_flat10,0
2785,A_flat10,0
2786,A_flat10,0
2787,A_flat10,1
2788,A_flat10,0
2789,A_flat10,0
2790,A_flat10,0
2791,A_flat10,0
2792,A_flat10,0
2793,A_flat10,0
2794,A_flat10,0
2795,A_flat10,0
2796,A_flat10,0
2797,A_flat10,0
2798,A_flat10,0
2799,A_flat10,0
2800,A_flat10,0
2801,A_flat10,0
2802,A_flat10,0
2803,A_flat10,0
2804,A_flat10,0
2805,A_flat10,0
2806,A_flat10,0
2807,A_flat10,1
2808,A_flat10,1
2809,A_flat10,1
2810,A_flat10,0
2811,A_flat10,0
2812,A_flat10,0
2813,A_flat10,0
2814,A_flat10,0
2815,A_flat10,1
2816,A_flat10,0
2817,A_flat10,0
2818,A_flat10,0
2819,A_flat10,0
2820,A_flat10,0
2821,A_flat10,0
2822,A_flat10,0
2823,A_flat10,0
2824,A_flat10,1
2825,A_flat10,0
2826,A_flat10,0
2827,A_flat10,0
2828,A_flat10,0
2829,A_flat10,0
2830,A_flat10,0
2831,A_flat10,0
2832,A_flat10,0
2833,A_flat10,0
2834,A_flat10,0
2835,A_flat10,0
2836,A_flat10,1
2837,A_flat10,0
2838,A_flat10,0
2839,A_flat10,0
2840,A_flat10,0
2841,A_flat10,0
2842,A_flat10,0
2843,A_flat10,0
2844,A_flat10,0
2845,A_flat10,0
2846,A_flat10,0
2847,A_flat10,0
2848,A_flat10,0
2849,A_flat10,0
2850,A_flat10,0
2851,A_flat10,0
2852,A_flat10,1
2853,A_flat10,0
2854,A_flat10,0
2855,A_flat10,0
2856,A_flat10,0
2857,A_flat10,0
2858,A_flat10,0
2859,A_flat10,0
2860,A_flat10,0
2861,A_flat10,0
2862,A_flat10,0
2863,A_flat10,0
2864,A_flat10,0
2865,A_flat10,0
2866,A_flat10,0
2867,A_flat10,0
2868,A_flat10,0
2869,A_flat10,0
2870,A_flat10,1
2871,A_flat10,1
2872,A_flat10,0
2873,A_flat10,0
2874,A_flat10,0
2875,A_flat10,1
2876,A_flat10,0
2877,A_flat10,0
2878,A_flat10,0
2879,A_flat10,0
2880,A_flat10,0
2881,A_flat10,0
2882,A_flat10,0
2883,A_flat10,0
2884,A_flat10,0
2885,A_flat10,0
2886,A_flat10,0
2887,A_flat10,0
2888,A_flat10,0
2889,A_flat10,0
2890,A_flat10,0
2891,A_flat10,1
2892,A_flat10,0
2893,A_flat10,0
2894,A_flat10,0
2895,A_flat10,0
2896,A_flat10,0
2897,A_flat10,0
2898,A_flat10,0
2899,A_flat10,0
2900,A_flat10,0
2901,A_flat10,0
2902,A_flat10,0
2903,A_flat10,1
2904,A_flat10,0
2905,A_flat10,0
2906,A_flat10,0
2907,A_flat10,0
2908,A_flat10,0
2909,A_flat10,0
2910,A_flat10,0
2911,A_flat10,0
2912,A_flat10,0
2913,A_flat10,1
2914,A_flat10,0
2915,A_flat10,0
2916,A_flat10,1
2917,A_flat10,0
2918,A_flat10,0
2919,A_flat10,0
2920,A_flat10,0
2921,A_flat10,0
2922,A_flat10,0
2923,A_flat10,0
2924,A_flat10,0
2925,A_flat10,0
2926,A_flat10,0
2927,A_flat10,0
2928,A_flat10,0
2929,A_flat10,0
2930,A_flat10,0
2931,A_flat10,0
2932,A_flat10,1
2933,A_flat10,0
2934,A_flat10,0
2935,A_flat10,0
2936,A_flat10,0
2937,A_flat10,0
2938,A_flat10,0
2939,A_flat10,0
2940,A_flat10,0
2941,A_flat10,0
2942,A_flat10,0
2943,A_flat10,0
2944,A_flat10,0
2945,A_flat10,0
2946,A_flat10,0
2947,A_flat10,0
2948,A_flat10,0
2949,A_flat10,0
2950,A_flat10,0
2951,A_flat10,0
2952,A_flat10,0
2953,A_flat10,0
2954,A_flat10,0
2955,A_flat10,0
2956,A_flat10,0
2957,A_flat10,0
2958,A_flat10,0
2959,A_flat10,0
2960,A_flat10,0
2961,A_flat10,0
2962,A_flat10,0
2963,A_flat10,0
2964,A_flat10,0
2965,A_flat10,0
2966,A_flat10,0
2967,A_flat10,0
2968,A_flat10,0
2969,A_flat10,0
2970,A_flat10,0
2971,A_flat10,0
2972,A_flat10,0
2973,A_flat10,0
2974,A_flat10,0
2975,A_flat10,0
2976,A_flat10,0
2977,A_flat10,0
2978,A_flat10,0
2979,A_flat10,0
2980,A_flat10,0
2981,A_flat10,0
2982,A_flat10,0
2983,A_flat10,0
2984,A_flat10,0
2985,A_flat10,0
2986,A_flat10,0
2987,A_flat10,0
2988,A_flat10,0
2989,A_flat10,0
2990,A_flat10,0
2991,A_flat10,0
2992,A_flat10,1
2993,A_flat10,0
2994,A_flat10,0
2995,A_flat10,1
2996,A_flat10,1
2997,A_flat10,0
2998,A_flat10,0
2999,A_flat10,1
3000,A_flat10,0
3001,A_flat10,0
3002,A_flat10,0
3003,A_flat10,0
3004,A_flat10,0
3005,A_flat10,0
3006,A_flat10,0
3007,A_flat10,0
3008,A_flat10,1
3009,A_flat10,0
3010,A_flat10,0
3011,A_flat10,0
3012,A_flat10,0
3013,A_flat10,1
3014,A_flat10,0
3015,A_flat10,0
3016,A_flat10,0
3017,A_flat10,0
3018,A_flat10,0
3019,A_flat10,0
3020,A_flat10,1
3021,A_flat10,0
3022,A_flat10,0
3023,A_flat10,0
3024,A_flat10,0
3025,A_flat10,0
3026,A_flat10,0
3027,A_flat10,1
3028,A_flat10,0
3029,A_flat10,0
3030,A_flat10,0
3031,A_flat10,0
3032,A_flat10,0
3033,A_flat10,0
3034,A_flat10,0
3035,A_flat10,0
3036,A_flat10,0
3037,A_flat10,0
3038,A_flat10,0
3039,A_flat10,0
3040,A_flat10,0
3041,A_flat10,0
3042,A_flat10,0
3043,A_flat10,0
3044,A_flat10,0
3045,A_flat10,0
3046,A_flat10,0
3047,A_flat10,0
3048,A_flat10,0
3049,A_flat10,0
3050,A_flat10,0
3051,A_flat10,0
3052,A_flat10,0
3053,A_flat10,0
3054,A_flat10,0
3055,A_flat10,0
3056,A_flat10,0
3057,A_flat10,0
3058,A_flat10,0
3059,A_flat10,0
3060,A_flat10,0
3061,A_flat10,0
3062,A_flat10,0
3063,A_flat10,0
3064,A_flat10,0
3065,A_flat10,0
3066,A_flat10,1
3067,A_flat10,0
3068,A_flat10,0
3069,A_flat10,0
3070,A_flat10,0
3071,A_flat10,0
3072,A_flat10,0
3073,A_flat10,0
3074,A_flat10,0
3075,A_flat10,0
3076,A_flat10,0
3077,A_flat10,0
3078,A_flat10,0
3079,A_flat10,0
3080,A_flat10,1
3081,A_flat10,0
3082,A_flat10,0
3083,A_flat10,1
3084,A_flat10,0
3085,A_flat10,1
3086,A_flat10,0
3087,A_flat10,0
3088,A_flat10,0
3089,A_flat10,0
3090,A_flat10,0
3091,A_flat10,0
3092,A_flat10,0
3093,A_flat10,0
3094,A_flat10,0
3095,A_flat10,0
3096,A_flat10,0
3097,A_flat10,0
3098,A_flat10,0
3099,A_flat10,0
3100,A_flat10,0
3101,A_flat10,0
3102,A_flat10,0
3103,A_flat10,1
3104,A_flat10,0
3105,A_flat10,0
3106,A_flat10,0
3107,A_flat10,0
3108,A_flat10,0
3109,A_flat10,0
3110,A_flat10,0
3111,A_flat10,1
3112,A_flat10,0
3113,A_flat10,0
3114,A_flat10,1
3115,A_flat10,0
3116,A_flat10,0
3117,A_flat10,1
3118,A_flat10,0
3119,A_flat10,0
3120,A_flat10,0
3121,A_flat10,1
3122,A_flat10,0
3123,A_flat10,0
3124,A_flat10,0
3125,A_flat10,0
3126,A_flat10,0
3127,A_flat10,0
3128,A_flat10,0
3129,A_flat10,0
3130,A_flat10,0
3131,A_flat10,0
3132,A_flat10,1
3133,A_flat10,0
3134,A_flat10,0
3135,A_flat10,0
3136,A_flat10,0
3137,A_flat10,0
3138,A_flat10,0
3139,A_flat10,0
3140,A_flat10,0
3141,A_flat10,0
3142,A_flat10,0
3143,A_flat10,0
3144,A_flat10,0
3145,A_flat10,0
3146,A_flat10,0
3147,A_flat10,0
3148,A_flat10,0
3149,A_flat10,0
3150,A_flat10,0
3151,A_flat10,0
3152,A_flat10,0
3153,A_flat10,0
3154,A_flat10,0
3155,A_flat10,0
3156,A_flat10,0
3157,A_flat10,0
3158,A_flat10,0
3159,A_flat10,0
3160,A_flat10,0
3161,A_flat10,0
3162,A_flat10,0
3163,A_flat10,0
3164,A_flat10,0
3165,A_flat10,0
3166,A_flat10,1
3167,A_flat10,0
3168,A_flat10,0
3169,A_flat10,0
3170,A_flat10,0
3171,A_flat10,0
3172,A_flat10,0
3173,A_flat10,0
3174,A_flat10,0
3175,A_flat10,0
3176,A_flat10,0
3177,A_flat10,0
3178,A_flat10,0
3179,A_flat10,0
3180,A_flat10,0
3181,A_flat10,0
3182,A_flat10,0
3183,A_flat10,0
3184,A_flat10,0
3185,A_flat10,0
3186,A_flat10,0
3187,A_flat10,0
3188,A_flat10,0
3189,A_flat10,0
3190,A_flat10,1
3191,A_flat10,0
3192,A_flat10,0
3193,A_flat10,1
3194,A_flat10,0
3195,A_flat10,0
3196,A_flat10,0
3197,A_flat10,1
3198,A_flat10,0
3199,A_flat10,0
3200,A_flat10,0
3201,A_flat10,0
3202,A_flat10,0
3203,A_flat10,0
3204,A_flat10,0
3205,A_flat10,0
3206,A_flat10,0
3207,A_flat10,0
3208,A_flat10,0
3209,A_flat10,1
3210,A_flat10,0
3211,A_flat10,0
3212,A_flat10,0
3213,A_flat10,0
3214,A_flat10,0
3215,A_flat10,0
3216,A_flat10,0
3217,A_flat10,1
3218,A_flat10,0
3219,A_flat10,1
3220,A_flat10,0
3221,A_flat10,0
3222,A_flat10,0
3223,A_flat10,0
3224,A_flat10,0
3225,A_flat10,0
3226,A_flat10,0
3227,A_flat10,0
3228,A_flat10,1
3229,A_flat10,0
3230,A_flat10,0
3231,A_flat10,0
3232,A_flat10,0
3233,A_flat10,0
3234,A_flat10,0
3235,A_flat10,0
3236,A_flat10,0
3237,A_flat10,1
3238,A_flat10,1
3239,A_flat10,0
3240,A_flat10,0
3241,A_flat10,0
3242,A_flat10,0
3243,A_flat10,0
3244,A_flat10,0
3245,A_flat10,0
3246,A_flat10,0
3247,A_flat10,0
3248,A_flat10,0
3249,A_flat10,0
3250,A_flat10,0
3251,A_flat10,0
3252,A_flat10,0
3253,A_flat10,0
3254,A_flat10,0
3255,A_flat10,1
3256,A_flat10,0
3257,A_flat10,0
3258,A_flat10,0
3259,A_flat10,0
3260,A_flat10,0
3261,A_flat10,0
3262,A_flat10,0
3263,A_flat10,1
3264,A_flat10,0
3265,A_flat10,0
3266,A_flat10,0
3267,A_flat10,0
3268,A_flat10,0
3269,A_flat10,0
3270,A_flat10,1
3271,A_flat10,0
3272,A_flat10,0
3273,A_flat10,1
3274,A_flat10,0
3275,A_flat10,0
3276,A_flat10,1
3277,A_flat10,0
3278,A_flat10,0
3279,A_flat10,0
3280,A_flat10,0
3281,A_flat10,1
3282,A_flat10,1
3283,A_flat10,0
3284,A_flat10,0
3285,A_flat10,0
3286,A_flat10,0
3287,A_flat10,0
3288,A_flat10,0
3289,A_flat10,0
3290,A_flat10,0
3291,A_flat10,0
3292,A_flat10,1
3293,A_flat10,0
3294,A_flat10,0
3295,A_flat10,0
3296,A_flat10,0
3297,A_flat10,0
3298,A_flat10,0
3299,A_flat10,0
3300,A_flat10,0
3301,A_flat10,1
3302,A_flat10,0
3303,A_flat10,0
3304,A_flat10,0
3305,A_flat10,1
3306,A_flat10,0
3307,A_flat10,0
3308,A_flat10,0
3309,A_flat10,0
3310,A_flat10,0
3311,A_flat10,0
3312,A_flat10,0
3313,A_flat10,0
3314,A_flat10,0
3315,A_flat10,0
3316,A_flat10,0
3317,A_flat10,0
3318,A_flat10,0
3319,A_flat10,0
3320,A_flat10,0
3321,A_flat10,0
3322,A_flat10,0
3323,A_flat10,0
3324,A_flat10,0
3325,A_flat10,0
3326,A_flat10,0
3327,A_flat10,0
3328,A_flat10,0
3329,A_flat10,0
3330,A_flat10,0
3331,A_flat10,0
3332,A_flat10,0
3333,A_flat10,0
3334,A_flat10,0
3335,A_flat10,0
3336,A_flat10,0
3337,A_flat10,0
3338,A_flat10,0
3339,A_flat10,0
3340,A_flat10,0
3341,A_flat10,0
3342,A_flat10,0
3343,A_flat10,0
3344,A_flat10,0
3345,A_flat10,0
3346,A_flat10,0
3347,A_flat10,0
3348,A_flat10,0
3349,A_flat10,0
3350,A_flat10,0
3351,A_flat10,0
3352,A_flat10,0
3353,A_flat10,0
3354,A_flat10,0
3355,A_flat10,0
3356,A_flat10,0
3357,A_flat10,0
3358,A_flat10,0
3359,A_flat10,0
3360,A_flat10,0
3361,A_flat10,1
3362,A_flat10,0
3363,A_flat10,0
3364,A_flat10,0
3365,A_flat10,0
3366,A_flat10,0
3367,A_flat10,0
3368,A_flat10,0
3369,A_flat10,0
3370,A_flat10,0
3371,A_flat10,0
3372,A_flat10,0
3373,A_flat10,0
3374,A_flat10,0
3375,A_flat10,0
3376,A_flat10,0
3377,A_flat10,0
3378,A_flat10,0
3379,A_flat10,0
3380,A_flat10,0
3381,A_flat10,0
3382,A_flat10,0
3383,A_flat10,0
3384,A_flat10,0
3385,A_flat10,0
3386,A_flat10,0
3387,A_flat10,0
3388,A_flat10,0
3389,A_flat10,1
3390,A_flat10,0
3391,A_flat10,0
3392,A_flat10,0
3393,A_flat10,0
3394,A_flat10,0
3395,A_flat10,0
3396,A_flat10,0
3397,A_flat10,0
3398,A_flat10,0
3399,A_flat10,0
3400,A_flat10,0
3401,A_flat10,0
3402,A_flat10,0
3403,A_flat10,1
3404,A_flat10,0
3405,A_flat10,0
3406,A_flat10,0
3407,A_flat10,0
3408,A_flat10,0
3409,A_flat10,0
3410,A_flat10,0
3411,A_flat10,1
3412,A_flat10,0
3413,A_flat10,0
3414,A_flat10,0
3415,A_flat10,0
3416,A_flat10,0
3417,A_flat10,0
3418,A_flat10,0
3419,A_flat10,0
3420,A_flat10,0
3421,A_flat10,0
3422,A_flat10,0
3423,A_flat10,0
3424,A_flat10,0
3425,A_flat10,0
3426,A_flat10,0
3427,A_flat10,0
3428,A_flat10,0
3429,A_flat10,1
3430,A_flat10,0
3431,A_flat10,0
3432,A_flat10,1
3433,A_flat10,0
3434,A_flat10,0
3435,A_flat10,0
3436,A_flat10,0
3437,A_flat10,0
3438,A_flat10,0
3439,A_flat10,0
3440,A_flat10,0
3441,A_flat10,0
3442,A_flat10,0
3443,A_flat10,0
3444,A_flat10,0
3445,A_flat10,0
3446,A_flat10,0
3447,A_flat10,0
3448,A_flat10,0
3449,A_flat10,0
3450,A_flat10,0
3451,A_flat10,0
3452,A_flat10,0
3453,A_flat10,1
3454,A_flat10,0
3455,A_flat10,0
3456,A_flat10,0
3457,A_flat10,0
3458,A_flat10,0
3459,A_flat10,0
3460,A_flat10,0
3461,A_flat10,0
3462,A_flat10,0
3463,A_flat10,0
3464,A_flat10,0
3465,A_flat10,0
3466,A_flat10,0
3467,A_flat10,0
3468,A_flat10,0
3469,A_flat10,1
3470,A_flat10,0
3471,A_flat10,0
3472,A_flat10,0
3473,A_flat10,1
3474,A_flat10,0
3475,A_flat10,0
3476,A_flat10,0
3477,A_flat10,0
3478,A_flat10,0
3479,A_flat10,0
3480,A_flat10,0
3481,A_flat10,0
3482,A_flat10,0
3483,A_flat10,0
3484,A_flat10,0
3485,A_flat10,0
3486,A_flat10,0
3487,A_flat10,0
3488,A_flat10,0
3489,A_flat10,0
3490,A_flat10,0
3491,A_flat10,0
3492,A_flat10,0
3493,A_flat10,0
3494,A_flat10,0
3495,A_flat10,0
3496,A_flat10,0
3497,A_flat10,0
3498,A_flat10,0
3499,A_flat10,0
3500,A_flat10,0
3501,A_flat10,0
3502,A_flat10,0
3503,A_flat10,0
3504,A_flat10,0
3505,A_flat10,0
3506,A_flat10,0
3507,A_flat10,0
3508,A_flat10,0
3509,A_flat10,0
3510,A_flat10,0
3511,A_flat10,0
3512,A_flat10,0
3513,A_flat10,0
3514,A_flat10,0
3515,A_flat10,0
3516,A_flat10,0
3517,A_flat10,0
3518,A_flat10,1
3519,A_flat10,0
3520,A_flat10,0
3521,A_flat10,0
3522,A_flat10,0
3523,A_flat10,0
3524,A_flat10,0
3525,A_flat10,0
3526,A_flat10,0
3527,A_flat10,0
3528,A_flat10,0
3529,A_flat10,0
3530,A_flat10,0
3531,A_flat10,0
3532,A_flat10,0
3533,A_flat10,0
3534,A_flat10,0
3535,A_flat10,0
3536,A_flat10,0
3537,A_flat10,0
3538,A_flat10,0
3539,A_flat10,0
3540,A_flat10,1
3541,A_flat10,0
3542,A_flat10,0
3543,A_flat10,0
3544,A_flat10,0
3545,A_flat10,0
3546,A_flat10,0
3547,A_flat10,0
3548,A_flat10,0
3549,A_flat10,0
3550,A_flat10,0
3551,A_flat10,0
3552,A_flat10,0
3553,A_flat10,0
3554,A_flat10,0
3555,A_flat10,0
3556,A_flat10,0
3557,A_flat10,0
3558,A_flat10,0
3559,A_flat10,0
3560,A_flat10,0
3561,A_flat10,0
3562,A_flat10,0
3563,A_flat10,0
3564,A_flat10,0
3565,A_flat10,0
3566,A_flat10,0
3567,A_flat10,0
3568,A_flat10,1
3569,A_flat10,0
3570,A_flat10,0
3571,A_flat10,0
3572,A_flat10,0
3573,A_flat10,0
3574,A_flat10,0
3575,A_flat10,0
3576,A_flat10,0
3577,A_flat10,0
3578,A_flat10,0
3579,A_flat10,0
3580,A_flat10,0
3581,A_flat10,0
3582,A_flat10,0
3583,A_flat10,0
3584,A_flat10,0
3585,A_flat10,0
3586,A_flat10,0
3587,A_flat10,0
3588,A_flat10,0
3589,A_flat10,0
3590,A_flat10,0
3591,A_flat10,0
3592,A_flat10,0
3593,A_flat10,0
3594,A_flat10,0
3595,A_flat10,0
3596,A_flat10,0
3597,A_flat10,0
3598,A_flat10,0
3599,A_flat10,1
3600,A_flat10,0
3601,A_flat10,0
3602,A_flat10,0
3603,A_flat10,0
3604,A_flat10,0
3605,A_flat10,0
3606,A_flat10,0
3607,A_flat10,1
3608,A_flat10,0
3609,A_flat10,0
3610,A_flat10,0
3611,A_flat10,0
3612,A_flat10,0
3613,A_flat10,0
3614,A_flat10,0
3615,A_flat10,0
3616,A_flat10,0
3617,A_flat10,0
3618,A_flat10,0
3619,A_flat10,0
3620,A_flat10,0
3621,A_flat10,0
3622,A_flat10,0
3623,A_flat10,0
3624,A_flat10,0
3625,A_flat10,0
3626,A_flat10,0
3627,A_flat10,0
3628,A_flat10,0
3629,A_flat10,1
3630,A_flat10,0
3631,A_flat10,0
3632,A_flat10,0
3633,A_flat10,0
3634,A_flat10,0
3635,A_flat10,0
3636,A_flat10,0
3637,A_flat10,0
3638,A_flat10,0
3639,A_flat10,0
3640,A_flat10,0
3641,A_flat10,0
3642,A_flat10,0
3643,A_flat10,0
3644,A_flat10,0
3645,A_flat10,0
3646,A_flat10,0
3647,A_flat10,0
3648,A_flat10,0
3649,A_flat10,0
3650,A_flat10,0
3651,A_flat10,0
3652,A_flat10,0
3653,A_flat10,0
3654,A_flat10,0
3655,A_flat10,0
3656,A_flat10,0
3657,A_flat10,1
3658,A_flat10,0
3659,A_flat10,0
3660,A_flat10,1
3661,A_flat10,0
3662,A_flat10,0
3663,A_flat10,1
3664,A_flat10,0
3665,A_flat10,0
3666,A_flat10,0
3667,A_flat10,0
3668,A_flat10,0
3669,A_flat10,0
3670,A_flat10,0
3671,A_flat10,0
3672,A_flat10,0
3673,A_flat10,0
3674,A_flat10,0
3675,A_flat10,0
3676,A_flat10,0
3677,A_flat10,0
3678,A_flat10,0
3679,A_flat10,0
3680,A_flat10,0
3681,A_flat10,0
3682,A_flat10,0
3683,A_flat10,0
3684,A_flat10,0
3685,A_flat10,0
3686,A_flat10,0
3687,A_flat10,0
3688,A_flat10,0
3689,A_flat10,1
3690,A_flat10,0
3691,A_flat10,0
3692,A_flat10,0
3693,A_flat10,0
3694,A_flat10,0
3695,A_flat10,0
3696,A_flat10,0
3697,A_flat10,0
3698,A_flat10,0
3699,A_flat10,0
3700,A_flat10,0
3701,A_flat10,0
3702,A_flat10,1
3703,A_flat10,0
3704,A_flat10,0
3705,A_flat10,0
3706,A_flat10,0
3707,A_flat10,0
3708,A_flat10,1
3709,A_flat10,1
3710,A_flat10,1
3711,A_flat10,0
3712,A_flat10,0
3713,A_flat10,0
3714,A_flat10,0
3715,A_flat10,0
3716,A_flat10,0
3717,A_flat10,0
3718,A_flat10,1
3719,A_flat10,0
3720,A_flat10,0
3721,A_flat10,0
3722,A_flat10,0
3723,A_flat10,0
3724,A_flat10,0
3725,A_flat10,0
3726,A_flat10,0
3727,A_flat10,0
3728,A_flat10,0
3729,A_flat10,0
3730,A_flat10,0
3731,A_flat10,0
3732,A_flat10,0
3733,A_flat10,1
3734,A_flat10,0
3735,A_flat10,0
3736,A_flat10,0
3737,A_flat10,0
3738,A_flat10,0
3739,A_flat10,0
3740,A_flat10,0
3741,A_flat10,0
3742,A_flat10,1
3743,A_flat10,0
3744,A_flat10,0
3745,A_flat10,0
3746,A_flat10,1
3747,A_flat10,0
3748,A_flat10,1
3749,A_flat10,0
3750,A_flat10,0
3751,A_flat10,0
3752,A_flat10,1
3753,A_flat10,1
3754,A_flat10,0
3755,A_flat10,0
3756,A_flat10,0
3757,A_flat10,0
3758,A_flat10,0
3759,A_flat10,0
3760,A_flat10,0
3761,A_flat10,0
3762,A_flat10,1
3763,A_flat10,0
3764,A_flat10,0
3765,A_flat10,0
3766,A_flat10,0
3767,A_flat10,0
3768,A_flat10,0
3769,A_flat10,0
3770,A_flat10,0
3771,A_flat10,1
3772,A_flat10,0
3773,A_flat10,0
3774,A_flat10,0
3775,A_flat10,0
3776,A_flat10,0
3777,A_flat10,0
3778,A_flat10,0
3779,A_flat10,0
3780,A_flat10,0
3781,A_flat10,0
3782,A_flat10,0
3783,A_flat10,0
3784,A_flat10,0
3785,A_flat10,0
3786,A_flat10,0
3787,A_flat10,1
3788,A_flat10,0
3789,A_flat10,0
3790,A_flat10,0
3791,A_flat10,0
3792,A_flat10,0
3793,A_flat10,1
3794,A_flat10,0
3795,A_flat10,0
3796,A_flat10,0
3797,A_flat10,1
3798,A_flat10,0
3799,A_flat10,0
3800,A_flat10,0
3801,A_flat10,0
3802,A_flat10,0
3803,A_flat10,0
3804,A_flat10,0
3805,A_flat10,0
3806,A_flat10,0
3807,A_flat10,1
3808,A_flat10,0
3809,A_flat10,0
3810,A_flat10,1
3811,A_flat10,0
3812,A_flat10,0
3813,A_flat10,0
3814,A_flat10,1
3815,A_flat10,0
3816,A_flat10,0
3817,A_flat10,0
3818,A_flat10,0
3819,A_flat10,0
3820,A_flat10,0
3821,A_flat10,0
3822,A_flat10,0
3823,A_flat10,0
3824,A_flat10,1
3825,A_flat10,0
3826,A_flat10,0
3827,A_flat10,0
3828,A_flat10,0
3829,A_flat10,0
3830,A_flat10,0
3831,A_flat10,0
3832,A_flat10,0
3833,A_flat10,0
3834,A_flat10,0
3835,A_flat10,1
3836,A_flat10,0
3837,A_flat10,0
3838,A_flat10,0
3839,A_flat10,1
3840,A_flat10,0
3841,A_flat10,0
3842,A_flat10,0
3843,A_flat10,0
3844,A_flat10,1
3845,A_flat10,0
3846,A_flat10,0
3847,A_flat10,0
3848,A_flat10,0
3849,A_flat10,0
3850,A_flat10,0
3851,A_flat10,0
3852,A_flat10,0
3853,A_flat10,0
3854,A_flat10,0
3855,A_flat10,0
3856,A_flat10,0
3857,A_flat10,0
3858,A_flat10,0
3859,A_flat10,0
3860,A_flat10,0
3861,A_flat10,0
3862,A_flat10,0
3863,A_flat10,0
3864,A_flat10,0
3865,A_flat10,0
3866,A_flat10,0
3867,A_flat10,0
3868,A_flat10,0
3869,A_flat10,0
3870,A_flat10,0
3871,A_flat10,1
3872,A_flat10,0
3873,A_flat10,0
3874,A_flat10,0
3875,A_flat10,0
3876,A_flat10,0
3877,A_flat10,0
3878,A_flat10,0
3879,A_flat10,0
3880,A_flat10,0
3881,A_flat10,0
3882,A_flat10,0
3883,A_flat10,1
3884,A_flat10,0
3885,A_flat10,0
3886,A_flat10,0
3887,A_flat10,0
3888,A_flat10,0
3889,A_flat10,0
3890,A_flat10,0
3891,A_flat10,0
3892,A_flat10,1
3893,A_flat10,0
3894,A_flat10,0
3895,A_flat10,0
3896,A_flat10,0
3897,A_flat10,0
3898,A_flat10,0
3899,A_flat10,0
3900,A_flat10,1
3901,A_flat10,0
3902,A_flat10,0
3903,A_flat10,0
